Chapter,Sub chapter,Toponym,Gazetteer ID,country ,lat,long
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,Persia,geonames:130758,IR,32,53
1,3,Turkey,geonames:298795,TR,39,35
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,Masqat,geonames:287286,OM,23.58413,58.40778
1,3,Masqat,geonames:287286,OM,23.58413,58.40778
1,3,Masqat,geonames:287286,OM,23.58413,58.40778
1,3,Europe,geonames:6255148,,48.69096,9.14062
1,3,Masqat,geonames:287286,OM,23.58413,58.40778
1,3,Khasab,geonames:287614,OM,26.17993,56.24774
1,3,Masqat,geonames:287286,OM,23.58413,58.40778
1,3,Masqat,geonames:287286,OM,23.58413,58.40778
1,3,Bastak,geonames:141104,IR,27.19908,54.36676
1,3,Lingeh,,,,
1,3,Hasa,geonames:288032,OM,26.24114,56.31887
1,3,Khasab,geonames:287614,OM,26.17993,56.24774
1,3,Kung,geonames:141666,IR,26.59775,54.93694
1,3,Persian Gulf,geonames:235616,,27,51
1,3,Persian Gulf,geonames:235616,,27,51
1,3,Persian Gulf,geonames:235616,,27,51
1,3,Persia,geonames:130758,IR,32,53
1,3,India,geonames:1269750,IN,22,79
1,3,Gibson,geonames:4512660,US,39.97646,-81.41317
1,3,East India,geonames:1269750,IN,22,79
1,3,Persia,geonames:130758,IR,32,53
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Persia,geonames:130758,IR,32,53
1,3,Persia,geonames:130758,IR,32,53
1,3,Persia,geonames:130758,IR,32,53
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,East India,geonames:1269750,IN,22,79
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,Qishm,geonames:119374,IR,26.9492,56.2691
1,3,Persia,geonames:130758,IR,32,53
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,Masqat,geonames:287286,OM,23.58413,58.40778
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Tavernier,geonames:4174870,US,25.01152,-80.51506
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Persia,geonames:130758,IR,32,53
1,3,Europe,geonames:6255148,,48.69096,9.14062
1,3,East India,geonames:1269750,IN,22,79
1,3,East India,geonames:1269750,IN,22,79
1,3,Spain,geonames:2510769,ES,40,-4
1,3,Portugal,geonames:2264397,PT,39.6945,-8.13057
1,3,East India,geonames:1269750,IN,22,79
1,3,East India,geonames:1269750,IN,22,79
1,3,East India,geonames:1269750,IN,22,79
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,East India,geonames:1269750,IN,22,79
1,3,India,geonames:1269750,IN,22,79
1,3,East India,geonames:1269750,IN,22,79
1,3,Persian Gulf,geonames:235616,,27,51
1,3,Persia,geonames:130758,IR,32,53
1,3,Turkey,geonames:298795,TR,39,35
1,3,Russia,geonames:2017370,RU,60,100
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Persia,geonames:130758,IR,32,53
1,3,India,geonames:1269750,IN,22,79
1,3,Persia,geonames:130758,IR,32,53
1,3,India,geonames:1269750,IN,22,79
1,3,Persia,geonames:130758,IR,32,53
1,3,Gibson,geonames:4512660,US,39.97646,-81.41317
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,England,geonames:6269131,GB,52.16045,-0.70312
1,3,India,geonames:1269750,IN,22,79
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Persia,geonames:130758,IR,32,53
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Aleppo,geonames:170063,SY,36.20124,37.16117
1,3,Persia,geonames:130758,IR,32,53
1,3,Persia,geonames:130758,IR,32,53
1,3,India,geonames:1269750,IN,22,79
1,3,Persia,geonames:130758,IR,32,53
1,3,Persia,geonames:130758,IR,32,53
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,East India,geonames:1269750,IN,22,79
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,Basrah,geonames:99532,IQ,30.50852,47.7804
1,3,East Indies,geonames:1636682,ID,0,120
1,3,Bandar,geonames:1215498,ID,2.05,99.75
1,3,East India,geonames:1269750,IN,22,79
1,3,Persian Gulf,geonames:235616,,27,51
1,3,Portugues,geonames:1089743,MZ,-26.04556,32.19194
1,3,Asia,geonames:6255147,,29.84064,89.29688
1,3,Sousa,geonames:3387202,BR,-6.75917,-38.22806
1,3,Tavernier,geonames:4174870,US,25.01152,-80.51506
,,,,,,
1,4,Persia,geonames:130758,IR,32,53
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,East India,geonames:1269750,IN,22,79
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Cromwell,geonames:4832121,US,41.5951,-72.64537
1,4,Tromp,geonames:948106,ZA,-23.02643,29.7796
1,4,Ruyter,geonames:2787544,BE,51.1158,4.04066
1,4,Amsterdam,geonames:2759794,NL,52.37403,4.88969
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,East India,geonames:1269750,IN,22,79
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Lowestoft,geonames:2643490,GB,52.4752,1.75159
1,4,Breda,geonames:2758401,NL,51.58656,4.77596
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,India,geonames:1269750,IN,22,79
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,Spain,geonames:2510769,ES,40,-4
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Nimwegen,geonames:2750053,NL,51.8425,5.85278
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,Beachy Head,geonames:2656125,GB,50.73568,0.24148
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,East India,geonames:1269750,IN,22,79
1,4,Berkley,geonames:4503157,US,39.81011,-75.21129
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Blenheim,geonames:6243926,NZ,-41.51603,173.9528
1,4,Ramillies,geonames:2984497,FR,50.20538,3.26128
1,4,Malplaquet,geonames:2996344,FR,50.31976,3.86556
1,4,Gibraltar,geonames:2411585,GI,36.14474,-5.35257
1,4,Utrecht,geonames:2745912,NL,52.09083,5.12222
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,East India,geonames:1269750,IN,22,79
1,4,East India,geonames:1269750,IN,22,79
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,East India,geonames:1269750,IN,22,79
1,4,East India,geonames:1269750,IN,22,79
1,4,Turkey,geonames:298795,TR,39,35
1,4,Russia,geonames:2017370,RU,60,100
1,4,East India,geonames:1269750,IN,22,79
1,4,Cromwell,geonames:4832121,US,41.5951,-72.64537
1,4,East India,geonames:1269750,IN,22,79
1,4,East India,geonames:1269750,IN,22,79
1,4,East India,geonames:1269750,IN,22,79
1,4,Infanta,geonames:1710745,PH,14.74495,121.64953
1,4,Portugal,geonames:2264397,PT,39.6945,-8.13057
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,East Indies,geonames:1636682,ID,0,120
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,India,geonames:1269750,IN,22,79
1,4,East India,geonames:1269750,IN,22,79
1,4,Asia,geonames:6255147,,29.84064,89.29688
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,Bombay Island,geonames:4141563,US,39.28622,-75.43464
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,India,geonames:1269750,IN,22,79
1,4,India,geonames:1269750,IN,22,79
1,4,East India,geonames:1269750,IN,22,79
1,4,East Indies,geonames:1636682,ID,0,120
1,4,East Indies,geonames:1636682,ID,0,120
1,4,East Indies,geonames:1636682,ID,0,120
1,4,India,geonames:1269750,IN,22,79
1,4,India,geonames:1269750,IN,22,79
1,4,London,geonames:2643743,GB,51.50853,-0.12574
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,London,geonames:2643743,GB,51.50853,-0.12574
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,East Indies,geonames:1636682,ID,0,120
1,4,London,geonames:2643743,GB,51.50853,-0.12574
1,4,Persia,geonames:130758,IR,32,53
1,4,East India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,East India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,China,geonames:1814991,CN,35,105
1,4,East Indies,geonames:1636682,ID,0,120
1,4,India,geonames:1269750,IN,22,79
1,4,India,geonames:1269750,IN,22,79
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,East India,geonames:1269750,IN,22,79
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,East India,geonames:1269750,IN,22,79
1,4,Mughal Empire,,,,
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bombay Island,geonames:4141563,US,39.28622,-75.43464
1,4,India,geonames:1269750,IN,22,79
1,4,India,geonames:1269750,IN,22,79
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,America,geonames:8477927,MX,27.33032,-99.59479
1,4,New York,geonames:5128638,US,43.00035,-75.4999
1,4,India,geonames:1269750,IN,22,79
1,4,Red Sea,geonames:361468,EG,27.18624,33.78845
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,East India,geonames:1269750,IN,22,79
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Red Sea,geonames:361468,EG,27.18624,33.78845
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,India,geonames:1269750,IN,22,79
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Batavia,geonames:5108093,US,42.99812,-78.18752
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,East India,geonames:1269750,IN,22,79
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,East India,geonames:1269750,IN,22,79
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,India,geonames:1269750,IN,22,79
1,4,India,geonames:1269750,IN,22,79
1,4,Turkey,geonames:298795,TR,39,35
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Turkey,geonames:298795,TR,39,35
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Persia,geonames:130758,IR,32,53
1,4,Persia,geonames:130758,IR,32,53
1,4,India,geonames:1269750,IN,22,79
1,4,Sweden,geonames:2661886,SE,62,15
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,Germany,geonames:2921044,DE,51.5,10.5
1,4,Russia,geonames:2017370,RU,60,100
1,4,Poland,geonames:798544,PL,52,20
1,4,Persia,geonames:130758,IR,32,53
1,4,Turkey,geonames:298795,TR,39,35
1,4,Husain,geonames:1433526,PK,33.31294,70.56221
1,4,Persia,geonames:130758,IR,32,53
1,4,Qandah®ÕÌÉr district,geonames:1138336,AF,31.61332,65.71013
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Persia,geonames:130758,IR,32,53
1,4,Yazd,geonames:111822,IR,31.89722,54.3675
1,4,Persia,geonames:130758,IR,32,53
1,4,East India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Persia,geonames:130758,IR,32,53
1,4,Portland,geonames:5746545,US,45.52345,-122.67621
1,4,East India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,East India,geonames:1269750,IN,22,79
1,4,Farman,geonames:7108941,AF,34.0714,70.23437
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,East India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Persia,geonames:130758,IR,32,53
1,4,Persia,geonames:130758,IR,32,53
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bander,geonames:6375473,ID,-7.6125,109.25167
1,4,Vazir,geonames:1121637,AF,34.01207,70.55243
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,Persia,geonames:130758,IR,32,53
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Aleppo,geonames:170063,SY,36.20124,37.16117
1,4,Constantinople,geonames:745044,TR,41.01384,28.94966
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Havoy,geonames:9058250,NO,59.33662,5.30506
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Haram,geonames:12781,SY,33.09951,36.51967
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Persia,geonames:130758,IR,32,53
1,4,India,geonames:1269750,IN,22,79
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,Persia,geonames:130758,IR,32,53
1,4,India,geonames:1269750,IN,22,79
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,East India,geonames:1269750,IN,22,79
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,East India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,Persia,geonames:130758,IR,32,53
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,East India,geonames:1269750,IN,22,79
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Pefsian,,,,
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,India,geonames:1269750,IN,22,79
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Basrah,geonames:99532,IQ,30.50852,47.7804
1,4,Persia,geonames:130758,IR,32,53
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,East India,geonames:1269750,IN,22,79
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Persia,geonames:130758,IR,32,53
1,4,East India,geonames:1269750,IN,22,79
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Batavia,geonames:5108093,US,42.99812,-78.18752
1,4,Japan,geonames:1861060,JP,35.68536,139.75309
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Abb®ÕÌÉs district,geonames:100232,IQ,33.75,44.73333
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Persia,geonames:130758,IR,32,53
1,4,India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,East India,geonames:1269750,IN,22,79
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Mangalore,geonames:1263780,IN,12.91723,74.85603
1,4,Masqat,geonames:287286,OM,23.58413,58.40778
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,East India,geonames:1269750,IN,22,79
1,4,Matrah,geonames:7631647,YE,16.28601,43.23071
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Kung,geonames:1353043,PK,34.45405,71.20848
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,East India,geonames:1269750,IN,22,79
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,Basrah,geonames:99532,IQ,30.50852,47.7804
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,India,geonames:1269750,IN,22,79
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,East India,geonames:1269750,IN,22,79
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,France,geonames:8373607,SY,33.52556,36.28577
1,4,Mughal Empire,,,,
1,4,Persia,geonames:130758,IR,32,53
1,4,Persia,geonames:130758,IR,32,53
1,4,India,geonames:1269750,IN,22,79
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Persia,geonames:130758,IR,32,53
1,4,Bombay Island,geonames:4141563,US,39.28622,-75.43464
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Constantinople,geonames:745044,TR,41.01384,28.94966
1,4,Smirna,geonames:4144764,US,39.29983,-75.60465
1,4,Scanderoon,,,,
1,4,Aleppo,geonames:170063,SY,36.20124,37.16117
1,4,London,geonames:2643743,GB,51.50853,-0.12574
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Mokha,geonames:10699002,IN,31.21015,75.24397
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Basrah,geonames:99532,IQ,30.50852,47.7804
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Mokha,geonames:10699002,IN,31.21015,75.24397
1,4,Basrah,geonames:99532,IQ,30.50852,47.7804
1,4,S‰äöå«rat,geonames:1269439,IN,20.94896,72.89829
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,Persia,geonames:130758,IR,32,53
1,4,England,geonames:6269131,GB,52.16045,-0.70312
1,4,Sumatra,geonames:4174274,US,30.02058,-84.98058
1,4,Persia,geonames:130758,IR,32,53
1,4,Turkey,geonames:298795,TR,39,35
1,4,Persia,geonames:130758,IR,32,53
1,4,Persian Gulf,geonames:6915989,IR,27,51
1,4,India,geonames:1269750,IN,22,79
1,4,India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
1,4,Europe,geonames:9962598,SY,33.51355,36.29511
1,4,Bombay,geonames:1275339,IN,19.07283,72.88261
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,Persia,geonames:130758,IR,32,53
1,4,Turkey,geonames:298795,TR,39,35
1,4,Turkey,geonames:298795,TR,39,35
1,4,Persia,geonames:130758,IR,32,53
1,4,Aleppo,geonames:170063,SY,36.20124,37.16117
1,4,East India,geonames:1269750,IN,22,79
1,4,Bandar,geonames:1215498,ID,2.05,99.75
1,4,East India,geonames:1269750,IN,22,79
1,4,Turkey,geonames:298795,TR,39,35
1,4,East India,geonames:1269750,IN,22,79
1,4,Persia,geonames:130758,IR,32,53
